,issue_d,loan duration,annual_inc,avg_cur_bal,bc_open_to_buy,bc_util,delinq_2yrs,dti,emp_length,emp_title,fico_range_high,funded_amnt,grade,home_ownership,inq_last_6mths,int_rate,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,num_actv_bc_tl,num_bc_tl,num_il_tl,num_rev_accts,open_acc,pub_rec,pub_rec_bankruptcies,purpose,revol_bal,revol_util,sub_grade,target,tax_liens,zip_code,Pct_afro_american,Predictions,Predicted probabilities
239,2013.0,0.0,43000.0,9273.0,1569.0,82.0,0.0,7.14,10+ years,other,664.0,13700.0,C,MORTGAGE,0.0,13.98,161.0,4.0,4.0,2.0,54.0,4.0,9.0,1.0,14.0,10.0,1.0,1.0,debt_consolidation,7623.0,66.9,C1,0.0,0.0,281.0,14.386383892145664,0.0,0.12976875808467142
240,2013.0,0.0,73000.0,24313.0,2401.0,58.6,1.0,21.82,2 years,other,684.0,10000.0,B,OWN,0.0,9.67,213.0,2.0,2.0,5.0,14.0,3.0,8.0,8.0,14.0,14.0,1.0,1.0,credit_card,5475.0,34.2,B1,0.0,0.0,27.0,4.16229606155292,0.0,0.09668992436654403
241,2013.0,1.0,96000.0,21790.0,14198.0,52.7,0.0,19.55,7 years,other,749.0,19000.0,B,MORTGAGE,0.0,12.85,257.0,11.0,9.0,5.0,50.0,3.0,7.0,9.0,10.0,8.0,0.0,0.0,debt_consolidation,16900.0,51.2,B4,0.0,0.0,170.0,2.857378462227837,0.0,0.10607075118780684
242,2013.0,1.0,97000.0,15697.0,4068.0,82.2,0.0,19.14,10+ years,other,724.0,12300.0,B,MORTGAGE,0.0,13.53,249.0,12.0,12.0,10.0,52.0,7.0,19.0,6.0,30.0,15.0,0.0,0.0,debt_consolidation,22050.0,57.9,B5,0.0,0.0,349.0,15.42586357401172,0.0,0.10426806895004959
243,2013.0,1.0,60000.0,5445.0,24599.0,22.4,0.0,31.33,6 years,operator,704.0,20950.0,E,RENT,0.0,21.48,229.0,2.0,2.0,1.0,6.0,2.0,6.0,14.0,17.0,18.0,0.0,0.0,debt_consolidation,17302.0,36.7,E2,1.0,0.0,89.0,17.23223848625491,1.0,0.5130783185346591
244,2013.0,0.0,145000.0,15440.0,4042.0,81.6,0.0,20.52,< 1 year,other,714.0,35000.0,C,MORTGAGE,0.0,14.98,108.0,13.0,13.0,8.0,23.0,5.0,7.0,5.0,17.0,18.0,0.0,0.0,debt_consolidation,39388.0,73.9,C3,0.0,0.0,631.0,33.119848383912334,0.0,0.13839574285401293
245,2013.0,1.0,69950.0,4064.0,17477.0,47.7,0.0,28.41,2 years,operations manager,739.0,30750.0,D,OWN,0.0,19.97,152.0,2.0,2.0,1.0,2.0,5.0,14.0,11.0,24.0,18.0,1.0,1.0,debt_consolidation,18219.0,35.4,D5,0.0,0.0,799.0,3.3637015691653347,1.0,0.3908213978138203
246,2013.0,0.0,56000.0,12248.0,446.0,95.0,0.0,24.37,7 years,executive assistant,699.0,9650.0,B,MORTGAGE,0.0,11.99,128.0,8.0,4.0,4.0,28.0,2.0,5.0,7.0,14.0,15.0,0.0,0.0,credit_card,11174.0,48.2,B3,0.0,0.0,245.0,23.30658549361883,0.0,0.09075803881964456
247,2013.0,0.0,200000.0,26320.0,5449.0,80.6,1.0,22.82,7 years,other,709.0,20000.0,B,MORTGAGE,0.0,10.99,303.0,1.0,1.0,1.0,12.0,7.0,12.0,9.0,27.0,19.0,0.0,0.0,debt_consolidation,38353.0,73.9,B2,0.0,0.0,333.0,30.375293706831755,0.0,0.08890182102238195
248,2013.0,1.0,94000.0,19703.0,3153.0,78.8,2.0,23.66,2 years,other,664.0,18000.0,E,MORTGAGE,1.0,21.48,105.0,1.0,1.0,2.0,1.0,5.0,12.0,11.0,21.0,13.0,0.0,0.0,debt_consolidation,14712.0,59.1,E2,0.0,0.0,760.0,11.974410325218054,1.0,0.42283564829559334
249,2013.0,0.0,88000.0,30333.0,350.0,95.5,0.0,18.31,10+ years,director,694.0,6000.0,C,MORTGAGE,2.0,13.98,203.0,46.0,7.0,7.0,76.0,2.0,5.0,12.0,7.0,11.0,0.0,0.0,debt_consolidation,16588.0,94.8,C1,0.0,0.0,175.0,1.8030723769311856,0.0,0.07928695570498931
250,2013.0,1.0,50000.0,11804.0,9960.0,51.4,0.0,26.39,10+ years,other,744.0,16350.0,D,MORTGAGE,1.0,18.25,167.0,3.0,3.0,3.0,3.0,2.0,12.0,21.0,29.0,14.0,0.0,0.0,debt_consolidation,11418.0,31.9,D3,0.0,0.0,325.0,14.13287500209944,0.0,0.27526631271968405
251,2013.0,1.0,65000.0,16475.0,3013.0,81.7,0.0,23.62,2 years,other,694.0,19200.0,D,MORTGAGE,2.0,16.99,174.0,8.0,5.0,3.0,10.0,5.0,12.0,7.0,23.0,16.0,0.0,0.0,debt_consolidation,17551.0,50.6,D1,0.0,0.0,761.0,16.49685138478859,1.0,0.30892271996144
252,2013.0,0.0,56400.0,1448.0,700.0,36.4,1.0,26.26,10+ years,other,684.0,6000.0,B,RENT,1.0,10.99,202.0,6.0,6.0,0.0,72.0,1.0,12.0,5.0,23.0,11.0,1.0,1.0,debt_consolidation,10993.0,63.9,B2,1.0,0.0,956.0,3.8353421510010297,0.0,0.12653683373668256
253,2013.0,0.0,52000.0,27764.0,159.0,97.9,0.0,20.12,< 1 year,attorney,709.0,7000.0,D,MORTGAGE,1.0,17.57,109.0,13.0,12.0,3.0,18.0,2.0,2.0,15.0,5.0,9.0,0.0,0.0,major_purchase,9618.0,49.8,D2,1.0,0.0,440.0,5.84499400174983,0.0,0.13237053368117666
254,2013.0,0.0,65000.0,3287.0,7254.0,52.0,0.0,28.18,10+ years,other,694.0,25475.0,C,OWN,0.0,14.98,163.0,2.0,2.0,0.0,5.0,2.0,7.0,4.0,12.0,9.0,0.0,0.0,other,11011.0,54.8,C3,0.0,0.0,27.0,4.16229606155292,0.0,0.23239595262187246
255,2013.0,0.0,145000.0,25353.0,432.0,98.0,0.0,16.09,10+ years,director,714.0,28000.0,A,MORTGAGE,0.0,8.9,227.0,39.0,17.0,3.0,47.0,3.0,9.0,16.0,12.0,9.0,0.0,0.0,credit_card,22822.0,96.3,A5,0.0,0.0,864.0,0.9559115194194012,0.0,0.04774698193442091
256,2013.0,0.0,130000.0,15691.0,2020.0,92.6,0.0,21.24,10+ years,other,699.0,10000.0,B,MORTGAGE,2.0,12.85,174.0,13.0,3.0,2.0,66.0,2.0,6.0,18.0,10.0,15.0,0.0,0.0,debt_consolidation,29409.0,90.8,B4,1.0,0.0,547.0,1.0255096927924818,0.0,0.09453363783309832
257,2013.0,1.0,41000.0,724.0,465.0,88.9,1.0,19.78,5 years,manager,669.0,12000.0,E,RENT,3.0,23.4,93.0,1.0,1.0,0.0,38.0,5.0,12.0,1.0,21.0,16.0,0.0,0.0,debt_consolidation,10038.0,66.5,E5,0.0,0.0,347.0,12.02756675180788,1.0,0.5472528086186651
258,2013.0,0.0,28000.0,2550.0,181.0,96.9,0.0,18.82,10+ years,server,664.0,8000.0,B,MORTGAGE,1.0,13.53,226.0,3.0,3.0,2.0,76.0,2.0,2.0,19.0,6.0,12.0,1.0,1.0,credit_card,7405.0,77.9,B5,0.0,0.0,481.0,9.74545556728532,0.0,0.15311137996192534
259,2013.0,0.0,40000.0,5545.0,0.0,100.0,0.0,18.48,3 years,teacher,694.0,8300.0,B,RENT,0.0,12.85,126.0,15.0,15.0,0.0,15.0,2.0,5.0,11.0,8.0,7.0,0.0,0.0,credit_card,10386.0,100.0,B4,0.0,0.0,850.0,6.931577935166768,0.0,0.12145723596901423
260,2013.0,0.0,102000.0,24690.0,2366.0,68.9,0.0,20.69,4 years,other,704.0,7000.0,B,MORTGAGE,2.0,12.85,170.0,7.0,7.0,1.0,7.0,3.0,18.0,10.0,26.0,10.0,0.0,0.0,other,5672.0,45.7,B4,0.0,0.0,301.0,21.30047113294356,0.0,0.10191514389083364
261,2013.0,0.0,79000.0,11692.0,2243.0,76.1,0.0,9.69,10+ years,other,759.0,9500.0,A,MORTGAGE,2.0,7.9,324.0,5.0,5.0,3.0,82.0,3.0,8.0,9.0,12.0,15.0,0.0,0.0,debt_consolidation,7354.0,40.4,A4,0.0,0.0,160.0,1.0078347758707136,0.0,0.036390831058352544
262,2013.0,0.0,62000.0,19640.0,10662.0,71.5,0.0,21.66,10+ years,financial analyst,689.0,25000.0,C,MORTGAGE,1.0,13.98,131.0,3.0,3.0,4.0,9.0,5.0,9.0,11.0,10.0,10.0,0.0,0.0,debt_consolidation,31238.0,74.6,C1,0.0,0.0,774.0,16.03421090494845,0.0,0.10477862743527602
263,2013.0,0.0,40263.0,4201.0,2994.0,64.4,0.0,21.67,10+ years,other,724.0,18000.0,B,RENT,0.0,13.53,168.0,36.0,14.0,0.0,60.0,2.0,8.0,14.0,16.0,7.0,0.0,0.0,other,5406.0,29.1,B5,0.0,0.0,146.0,21.99854825972102,0.0,0.13389112133685382
264,2013.0,1.0,70000.0,2743.0,3857.0,72.4,0.0,13.29,7 years,other,684.0,30000.0,D,MORTGAGE,0.0,19.22,163.0,15.0,15.0,2.0,15.0,5.0,14.0,4.0,22.0,13.0,1.0,1.0,debt_consolidation,10249.0,48.3,D4,0.0,0.0,759.0,17.4897819512363,1.0,0.33321969509202576
265,2013.0,1.0,55000.0,12414.0,8319.0,62.5,2.0,6.33,10+ years,teacher,674.0,17325.0,D,MORTGAGE,1.0,19.22,159.0,0.0,0.0,6.0,0.0,5.0,26.0,4.0,31.0,11.0,0.0,0.0,debt_consolidation,15305.0,56.3,D4,0.0,0.0,707.0,24.618816112213867,0.0,0.2647438179156054
266,2013.0,0.0,65000.0,3525.0,195.0,98.5,0.0,19.65,3 years,analyst,689.0,8200.0,B,RENT,1.0,13.53,90.0,3.0,2.0,0.0,5.0,4.0,5.0,9.0,14.0,14.0,0.0,0.0,credit_card,19284.0,85.0,B5,0.0,0.0,229.0,11.743015070559126,0.0,0.15549033362878203
267,2013.0,1.0,49000.0,5772.0,6777.0,68.3,0.0,19.5,9 years,administrative assistant,669.0,19425.0,E,RENT,1.0,20.5,176.0,3.0,3.0,0.0,17.0,4.0,6.0,17.0,28.0,19.0,0.0,0.0,debt_consolidation,17467.0,42.2,E1,1.0,0.0,104.0,34.72171193158085,1.0,0.48305445765116245
268,2013.0,0.0,95000.0,1653.0,5931.0,8.8,7.0,6.51,1 year,other,709.0,7000.0,B,RENT,2.0,11.99,121.0,4.0,4.0,0.0,4.0,2.0,12.0,7.0,17.0,9.0,0.0,0.0,credit_card,708.0,8.3,B3,0.0,0.0,926.0,1.466920413624882,0.0,0.14521286107658557
269,2013.0,1.0,83200.0,40470.0,418.0,97.7,0.0,20.22,10+ years,other,689.0,20000.0,D,MORTGAGE,0.0,19.22,183.0,37.0,6.0,8.0,37.0,1.0,3.0,10.0,7.0,8.0,0.0,0.0,other,17582.0,95.0,D4,0.0,0.0,550.0,2.7352456426503617,0.0,0.21939481192317845
270,2013.0,1.0,40000.0,3570.0,4628.0,65.2,0.0,31.8,6 years,other,684.0,15000.0,D,RENT,1.0,18.25,67.0,2.0,2.0,0.0,2.0,4.0,7.0,11.0,16.0,16.0,0.0,0.0,credit_card,11793.0,46.2,D3,0.0,0.0,21.0,16.234313454767094,1.0,0.46800944480024953
271,2013.0,1.0,42500.0,3560.0,4718.0,62.3,0.0,26.07,9 years,general manager,684.0,14400.0,C,RENT,1.0,14.98,74.0,15.0,11.0,0.0,15.0,4.0,5.0,11.0,15.0,12.0,1.0,1.0,debt_consolidation,12246.0,51.5,C3,0.0,0.0,363.0,22.45589365962363,1.0,0.4483743515859233
272,2013.0,0.0,30000.0,3148.0,9152.0,59.1,0.0,32.49,1 year,other,694.0,11325.0,B,RENT,0.0,13.53,160.0,3.0,3.0,0.0,13.0,7.0,10.0,22.0,20.0,24.0,0.0,0.0,credit_card,13660.0,50.2,B5,0.0,0.0,553.0,4.117621567485061,0.0,0.21985688178015042
273,2013.0,1.0,102000.0,11400.0,11926.0,76.6,0.0,18.48,3 years,software engineer,699.0,32400.0,D,MORTGAGE,4.0,19.22,167.0,3.0,3.0,3.0,25.0,3.0,17.0,5.0,28.0,14.0,0.0,0.0,debt_consolidation,40199.0,73.9,D4,0.0,0.0,157.0,2.021813567703231,0.0,0.23424390258046884
274,2013.0,1.0,35000.0,2703.0,73.0,97.0,0.0,16.19,6 years,maintenance,679.0,10000.0,F,RENT,0.0,24.99,121.0,10.0,10.0,0.0,10.0,3.0,3.0,2.0,5.0,7.0,0.0,0.0,debt_consolidation,2327.0,47.5,F4,0.0,0.0,372.0,25.27494643900539,1.0,0.5080247568495925
275,2013.0,0.0,151000.0,48203.0,49180.0,41.4,0.0,12.66,10+ years,vice president,719.0,21000.0,A,MORTGAGE,1.0,6.62,173.0,87.0,5.0,3.0,93.0,5.0,9.0,3.0,11.0,9.0,0.0,0.0,debt_consolidation,34720.0,41.4,A2,0.0,0.0,89.0,17.23223848625491,0.0,0.024228751159743465
276,2013.0,1.0,111000.0,17188.0,18470.0,60.0,0.0,27.82,10+ years,other,729.0,20000.0,B,MORTGAGE,0.0,11.99,274.0,5.0,5.0,5.0,5.0,5.0,11.0,9.0,14.0,14.0,0.0,0.0,debt_consolidation,27759.0,57.6,B3,0.0,0.0,530.0,1.4507720906717143,0.0,0.13589701812414445
277,2013.0,0.0,66500.0,8478.0,5540.0,48.2,1.0,3.39,< 1 year,other,694.0,20000.0,B,RENT,0.0,11.99,195.0,10.0,10.0,5.0,18.0,3.0,14.0,2.0,21.0,9.0,1.0,1.0,debt_consolidation,6093.0,45.5,B3,0.0,0.0,328.0,22.999196077324513,0.0,0.09981071488367883
278,2013.0,0.0,61000.0,22717.0,27912.0,2.7,1.0,23.53,8 years,other,699.0,9000.0,A,MORTGAGE,0.0,8.9,156.0,14.0,10.0,8.0,14.0,2.0,9.0,13.0,18.0,16.0,0.0,0.0,debt_consolidation,5325.0,12.2,A5,0.0,0.0,786.0,6.6700684403071735,0.0,0.06391715943378644
279,2013.0,1.0,70000.0,16596.0,11272.0,56.0,0.0,14.32,5 years,operations manager,769.0,26250.0,B,MORTGAGE,0.0,12.85,148.0,21.0,9.0,4.0,21.0,3.0,5.0,11.0,5.0,9.0,0.0,0.0,debt_consolidation,14328.0,56.0,B4,0.0,0.0,770.0,22.186054016645045,0.0,0.11832786901767119
280,2013.0,1.0,45000.0,7049.0,3257.0,90.4,0.0,31.47,3 years,other,694.0,18225.0,E,RENT,0.0,22.4,210.0,17.0,1.0,0.0,17.0,4.0,9.0,8.0,12.0,8.0,0.0,0.0,debt_consolidation,31074.0,90.3,E3,0.0,0.0,208.0,13.503419701663356,1.0,0.4512867545185385
281,2013.0,0.0,26000.0,3060.0,36.0,98.6,0.0,31.12,10+ years,other,674.0,9000.0,C,RENT,0.0,15.61,169.0,53.0,22.0,0.0,65.0,1.0,2.0,2.0,8.0,5.0,1.0,1.0,credit_card,6137.0,90.2,C4,1.0,0.0,14.0,3.708062501131611,0.0,0.21084496100073327
282,2013.0,0.0,75000.0,92898.0,532.0,82.8,0.0,17.57,10+ years,other,719.0,8400.0,B,MORTGAGE,0.0,10.99,192.0,18.0,16.0,3.0,68.0,1.0,2.0,8.0,4.0,5.0,0.0,0.0,home_improvement,4385.0,86.0,B2,0.0,0.0,112.0,31.308408857442124,0.0,0.046750748535587514
283,2013.0,1.0,125000.0,24208.0,44166.0,69.7,0.0,14.07,1 year,other,754.0,30000.0,B,MORTGAGE,0.0,12.85,211.0,15.0,15.0,5.0,63.0,4.0,11.0,8.0,15.0,10.0,0.0,0.0,debt_consolidation,38334.0,44.5,B4,0.0,0.0,140.0,3.098750554388291,0.0,0.08836925385731591
284,2013.0,0.0,47000.0,1137.0,6416.0,47.0,0.0,1.79,7 years,customer service,674.0,10000.0,C,OWN,1.0,14.47,147.0,3.0,3.0,1.0,3.0,3.0,14.0,8.0,19.0,6.0,1.0,1.0,home_improvement,5684.0,44.1,C2,0.0,0.0,774.0,16.03421090494845,0.0,0.17143210086660313
285,2013.0,1.0,45000.0,2946.0,5368.0,74.8,0.0,28.67,< 1 year,analyst,684.0,19425.0,D,MORTGAGE,3.0,17.57,181.0,2.0,2.0,1.0,2.0,5.0,13.0,4.0,23.0,9.0,0.0,0.0,credit_card,15932.0,74.4,D2,0.0,0.0,339.0,8.144862347995117,1.0,0.36177166559376867
286,2013.0,1.0,62000.0,21033.0,6746.0,56.5,4.0,12.83,10+ years,teacher,664.0,14400.0,F,MORTGAGE,2.0,24.5,297.0,0.0,0.0,4.0,0.0,2.0,6.0,5.0,14.0,11.0,0.0,0.0,credit_card,24591.0,67.0,F3,0.0,0.0,430.0,6.385902809696621,1.0,0.3858207134108188
287,2013.0,0.0,73000.0,9807.0,81124.0,28.1,1.0,22.51,2 years,electrician,739.0,26000.0,A,MORTGAGE,0.0,8.9,390.0,17.0,17.0,2.0,84.0,10.0,20.0,9.0,28.0,19.0,0.0,0.0,debt_consolidation,32458.0,27.1,A5,0.0,0.0,467.0,0.6029496127736877,0.0,0.050721764131585356
288,2013.0,0.0,32000.0,699.0,5909.0,31.2,0.0,11.03,6 years,other,699.0,7125.0,E,RENT,1.0,22.9,144.0,0.0,0.0,2.0,0.0,5.0,7.0,6.0,11.0,10.0,1.0,1.0,other,4578.0,37.2,E4,0.0,0.0,330.0,22.715574773488903,0.0,0.29293924060095083
289,2013.0,0.0,150000.0,13584.0,2561.0,82.3,0.0,6.25,5 years,other,689.0,20000.0,B,MORTGAGE,0.0,13.53,241.0,1.0,1.0,3.0,3.0,8.0,12.0,4.0,22.0,20.0,1.0,1.0,credit_card,15257.0,69.0,B5,0.0,0.0,553.0,4.117621567485061,0.0,0.12079160837345321
290,2013.0,0.0,37000.0,18978.0,616.0,82.4,0.0,15.86,10+ years,other,664.0,14125.0,C,MORTGAGE,0.0,14.98,181.0,11.0,11.0,1.0,11.0,4.0,7.0,5.0,8.0,7.0,0.0,0.0,debt_consolidation,4802.0,77.5,C3,0.0,0.0,51.0,1.4087953576172831,0.0,0.16405952097297274
291,2013.0,1.0,122500.0,32938.0,93.0,98.9,1.0,14.02,< 1 year,vice president,669.0,15000.0,D,MORTGAGE,1.0,16.99,200.0,14.0,10.0,4.0,14.0,4.0,7.0,19.0,15.0,14.0,0.0,0.0,credit_card,10451.0,67.9,D1,0.0,0.0,70.0,14.299500766990915,0.0,0.2121733186122152
292,2013.0,0.0,72000.0,25164.0,2126.0,75.0,0.0,20.6,7 years,manager,669.0,15000.0,B,MORTGAGE,0.0,12.85,196.0,25.0,8.0,2.0,25.0,2.0,18.0,28.0,24.0,8.0,1.0,1.0,debt_consolidation,6374.0,75.0,B4,0.0,0.0,410.0,3.379456436709498,0.0,0.11512815980406452
293,2013.0,0.0,105400.0,13921.0,6767.0,74.6,0.0,20.56,7 years,operator,674.0,25200.0,C,MORTGAGE,2.0,13.98,196.0,3.0,3.0,5.0,3.0,5.0,20.0,12.0,34.0,17.0,0.0,0.0,debt_consolidation,26836.0,57.6,C1,0.0,0.0,927.0,1.1720297930499055,0.0,0.187059767390816
294,2013.0,0.0,88600.0,7722.0,41.0,99.3,0.0,23.57,3 years,project manager,699.0,15000.0,B,RENT,0.0,10.99,153.0,29.0,12.0,0.0,29.0,2.0,5.0,18.0,7.0,10.0,0.0,0.0,debt_consolidation,10859.0,97.0,B2,0.0,0.0,968.0,2.3177250578356916,0.0,0.10528519721629861
295,2013.0,0.0,250000.0,73594.0,12400.0,83.0,0.0,10.99,3 years,other,704.0,30000.0,C,MORTGAGE,1.0,14.47,152.0,18.0,14.0,1.0,18.0,3.0,3.0,5.0,4.0,6.0,0.0,0.0,debt_consolidation,30834.0,83.0,C2,0.0,0.0,115.0,17.01186916235422,0.0,0.10330946746420348
296,2013.0,1.0,95000.0,22972.0,3384.0,59.2,1.0,11.65,8 years,other,679.0,15000.0,C,MORTGAGE,1.0,14.47,236.0,0.0,0.0,3.0,92.0,3.0,11.0,8.0,18.0,14.0,0.0,0.0,debt_consolidation,11642.0,41.3,C2,0.0,0.0,880.0,1.6790146523041989,0.0,0.1869441084601123
297,2013.0,0.0,50131.0,26580.0,4051.0,68.4,0.0,22.43,10+ years,other,719.0,9600.0,A,MORTGAGE,0.0,8.9,143.0,1.0,1.0,2.0,49.0,1.0,6.0,7.0,15.0,9.0,0.0,0.0,credit_card,20445.0,66.2,A5,0.0,0.0,294.0,26.37126087561814,0.0,0.05964493873747287
298,2013.0,0.0,110000.0,32977.0,4732.0,85.3,0.0,8.88,7 years,nurse,704.0,30000.0,B,MORTGAGE,0.0,9.67,111.0,9.0,9.0,8.0,21.0,4.0,7.0,4.0,18.0,10.0,0.0,0.0,credit_card,28585.0,76.3,B1,0.0,0.0,662.0,4.5470746216209434,0.0,0.05757458427172477
299,2013.0,1.0,130000.0,35021.0,28148.0,66.9,0.0,15.75,10+ years,other,704.0,35000.0,E,MORTGAGE,0.0,21.48,233.0,2.0,2.0,4.0,2.0,6.0,11.0,0.0,20.0,11.0,0.0,0.0,debt_consolidation,87758.0,68.4,E2,1.0,0.0,957.0,5.65800398882247,0.0,0.26273268416921103
300,2013.0,1.0,109707.0,6261.0,1380.0,92.3,0.0,21.1,10+ years,other,699.0,30800.0,D,RENT,0.0,16.99,291.0,20.0,16.0,5.0,20.0,3.0,13.0,23.0,18.0,10.0,0.0,0.0,debt_consolidation,16520.0,70.9,D1,0.0,0.0,631.0,33.119848383912334,0.0,0.2650556163028878
301,2013.0,0.0,47000.0,1074.0,13120.0,36.0,2.0,11.28,3 years,other,699.0,8400.0,D,RENT,4.0,16.99,93.0,3.0,3.0,0.0,3.0,9.0,13.0,2.0,27.0,15.0,0.0,0.0,debt_consolidation,7845.0,25.8,D1,0.0,0.0,100.0,14.736241839065563,0.0,0.2903233283148074
302,2013.0,1.0,100000.0,1907.0,12076.0,69.7,0.0,11.5,7 years,other,689.0,28000.0,C,RENT,0.0,16.24,301.0,10.0,10.0,0.0,10.0,12.0,23.0,1.0,35.0,18.0,0.0,0.0,credit_card,34328.0,69.3,C5,0.0,0.0,900.0,12.417924197666853,0.0,0.30026231491747574
303,2013.0,1.0,89000.0,10044.0,2889.0,76.3,1.0,19.78,10+ years,other,684.0,24000.0,D,MORTGAGE,2.0,19.22,218.0,2.0,2.0,4.0,6.0,3.0,12.0,12.0,26.0,14.0,0.0,0.0,debt_consolidation,16599.0,55.3,D4,0.0,0.0,785.0,0.5385431214318688,1.0,0.3408320297213771
304,2013.0,0.0,60000.0,4125.0,2400.0,90.2,0.0,19.81,10+ years,other,669.0,20000.0,E,RENT,0.0,22.4,100.0,11.0,7.0,0.0,26.0,3.0,3.0,3.0,7.0,8.0,0.0,0.0,small_business,22957.0,78.1,E3,0.0,0.0,916.0,5.035835966195426,1.0,0.37496519876786455
305,2013.0,0.0,185000.0,119676.0,7922.0,34.0,0.0,9.82,2 years,other,729.0,11000.0,A,MORTGAGE,2.0,7.62,141.0,18.0,18.0,1.0,18.0,1.0,2.0,22.0,6.0,7.0,0.0,0.0,debt_consolidation,53273.0,34.0,A3,0.0,0.0,300.0,33.058289940565054,0.0,0.022990554347623215
306,2013.0,1.0,75000.0,25886.0,3027.0,71.7,0.0,7.63,10+ years,other,679.0,28625.0,D,MORTGAGE,2.0,19.97,166.0,12.0,12.0,2.0,12.0,4.0,9.0,5.0,11.0,10.0,1.0,1.0,debt_consolidation,7673.0,52.2,D5,0.0,0.0,956.0,3.8353421510010297,1.0,0.3365293082503013
307,2013.0,0.0,40000.0,10730.0,55.0,99.0,0.0,21.96,10+ years,other,684.0,7200.0,C,MORTGAGE,0.0,16.24,216.0,18.0,2.0,2.0,60.0,4.0,6.0,35.0,13.0,10.0,0.0,0.0,debt_consolidation,11606.0,84.7,C5,0.0,0.0,786.0,6.6700684403071735,0.0,0.14698615842260063
308,2013.0,0.0,70000.0,6586.0,1228.0,91.4,0.0,23.45,< 1 year,other,694.0,20000.0,C,RENT,0.0,13.98,114.0,22.0,16.0,0.0,41.0,4.0,7.0,9.0,14.0,13.0,0.0,0.0,debt_consolidation,12972.0,87.6,C1,0.0,0.0,600.0,4.310767060621348,0.0,0.18477461636749767
309,2013.0,0.0,90000.0,2441.0,8855.0,62.3,0.0,2.19,2 years,other,684.0,15000.0,D,OWN,1.0,19.22,77.0,2.0,2.0,0.0,2.0,3.0,6.0,1.0,8.0,6.0,0.0,0.0,other,14645.0,60.8,D4,0.0,0.0,906.0,2.3599911525931914,0.0,0.2112395492647353
310,2013.0,0.0,160000.0,17382.0,369.0,90.8,0.0,10.94,2 years,other,699.0,5500.0,C,MORTGAGE,1.0,15.61,213.0,1.0,1.0,1.0,3.0,3.0,3.0,13.0,7.0,12.0,0.0,0.0,debt_consolidation,3908.0,71.1,C4,0.0,0.0,336.0,19.32284084628639,0.0,0.13971093954513983
311,2013.0,0.0,87500.0,17893.0,1865.0,90.3,0.0,20.97,10+ years,other,689.0,10000.0,E,MORTGAGE,0.0,23.4,88.0,2.0,2.0,2.0,2.0,9.0,12.0,3.0,20.0,18.0,0.0,0.0,debt_consolidation,33768.0,81.6,E5,1.0,0.0,206.0,32.402810536212044,0.0,0.27463987307922577
312,2013.0,0.0,381500.0,161880.0,5000.0,85.0,0.0,8.62,4 years,other,699.0,30075.0,C,MORTGAGE,1.0,14.98,120.0,77.0,11.0,2.0,86.0,1.0,7.0,9.0,8.0,5.0,0.0,0.0,debt_consolidation,4242.0,85.0,C3,0.0,0.0,402.0,22.053460468937207,0.0,0.06675146276544826
313,2013.0,1.0,41700.0,20049.0,50105.0,11.8,0.0,26.88,1 year,other,754.0,14000.0,B,MORTGAGE,0.0,10.99,390.0,13.0,6.0,2.0,13.0,3.0,16.0,20.0,23.0,20.0,0.0,0.0,credit_card,8896.0,14.1,B2,0.0,0.0,402.0,22.053460468937207,0.0,0.10728064597433183
314,2013.0,0.0,65000.0,6590.0,2260.0,81.2,0.0,11.34,1 year,supervisor,674.0,7500.0,C,RENT,4.0,13.98,220.0,4.0,3.0,0.0,11.0,2.0,12.0,9.0,23.0,12.0,0.0,0.0,credit_card,12316.0,61.9,C1,0.0,0.0,103.0,10.223593133668071,0.0,0.18927705681391713
315,2013.0,0.0,30000.0,9573.0,136.0,95.5,0.0,23.96,4 years,other,694.0,5600.0,B,RENT,1.0,13.53,115.0,17.0,6.0,0.0,17.0,1.0,3.0,4.0,11.0,5.0,0.0,0.0,credit_card,12501.0,91.2,B5,0.0,0.0,956.0,3.8353421510010297,0.0,0.15229347009437139
316,2013.0,0.0,66000.0,7126.0,691.0,94.0,0.0,28.76,10+ years,other,684.0,25975.0,E,MORTGAGE,2.0,22.9,205.0,3.0,3.0,0.0,3.0,3.0,7.0,12.0,10.0,8.0,0.0,0.0,home_improvement,14710.0,68.4,E4,0.0,0.0,945.0,7.542862052159502,1.0,0.3500720184436311
317,2013.0,1.0,36000.0,4225.0,15331.0,23.0,1.0,14.6,< 1 year,office manager,684.0,12000.0,D,RENT,1.0,18.25,131.0,15.0,6.0,0.0,15.0,2.0,13.0,16.0,17.0,13.0,0.0,0.0,debt_consolidation,4569.0,16.3,D3,0.0,0.0,931.0,1.8765864243019732,1.0,0.36757677833584507
318,2013.0,1.0,80000.0,27706.0,3898.0,70.5,0.0,14.62,4 years,attorney,699.0,16000.0,C,MORTGAGE,3.0,15.61,177.0,17.0,10.0,2.0,17.0,2.0,7.0,29.0,10.0,15.0,0.0,0.0,debt_consolidation,10109.0,67.8,C4,0.0,0.0,300.0,33.058289940565054,0.0,0.17609376832885285
